10719459,1080p,https://qiniu-video0.xpccdn.com/5cbed017283f7.mp4
10719459,720p,https://qiniu-video0.xpccdn.com/5cbed01768367.mp4
10719459,360p,https://qiniu-video0.xpccdn.com/5cbed017b3088.mp4
93207,1080p,https://us-xpc5.xpccdn.com/5b332f3b2ee59.mp4
93207,720p,https://us-xpc5.xpccdn.com/5b332f3c19700.mp4
93207,360p,https://us-xpc5.xpccdn.com/5b332f3d756a3.mp4
11548016,4k,https://us-xpc5.xpccdn.com/08e59766-51ea-4ee2-806d-30647f401cfc.mp4
11548016,1080p,https://us-xpc5.xpccdn.com/6b7a1950-658b-4867-a41f-8f382190a781.mp4
11548016,720p,https://us-xpc5.xpccdn.com/cfbfa13c-f027-43ab-aa43-41b508502afb.mp4
11548016,360p,https://us-xpc5.xpccdn.com/4da8b0ce-7298-4d2c-bd9e-dd79df271650.mp4
10558821,1080p,https://us-xpc5.xpccdn.com/5d9de423988dd.mp4
10558821,720p,https://us-xpc5.xpccdn.com/5d9de423a60ba.mp4
10558821,360p,https://us-xpc5.xpccdn.com/5d9de423c93d7.mp4
10855668,1080p,https://us-xpc5.xpccdn.com/5f180b522c163.mp4
10855668,720p,https://us-xpc5.xpccdn.com/5f180b5273409.mp4
10855668,360p,https://us-xpc5.xpccdn.com/5f180b52aa12c.mp4
12056243,1080p,https://us-xpc11.xpccdn.com/2c701bf3-f5f5-4112-8437-e958358b054b.mp4
12056243,720p,https://us-xpc11.xpccdn.com/90a52b0e-dcb9-40d3-9018-5b8c69f4548e.mp4
12056243,360p,https://us-xpc11.xpccdn.com/b58f58f4-a769-4e9f-9267-6b287fdbbeed.mp4
10192960,1080p,https://us-xpc5.xpccdn.com/5b332b233e8bb.mp4
10192960,720p,https://us-xpc5.xpccdn.com/5b332b23697c8.mp4
10192960,360p,https://us-xpc5.xpccdn.com/5b332b2399aa9.mp4
10443311,1080p,https://tencent-xpc5.xpccdn.com/5ce6b87eebcc0.mp4
10443311,720p,https://tencent-xpc5.xpccdn.com/5ce6b87f0df9b.mp4
10443311,360p,https://tencent-xpc5.xpccdn.com/5ce6b87f3ab7e.mp4
11096161,1080p,https://us-xpc11.xpccdn.com/3e6bed4a-6bcc-4a5f-b73c-d25cb3553be9.mp4
11096161,720p,https://us-xpc11.xpccdn.com/f014d15e-5565-4270-ab11-5586d98d1c4f.mp4
11096161,360p,https://us-xpc11.xpccdn.com/5b955bf9-4656-46de-8a90-5ec4f9969533.mp4
10423040,1080p,https://us-xpc11.xpccdn.com/5cc1bc7335c93.mp4
10423040,720p,https://us-xpc11.xpccdn.com/5cc1bc735f9c0.mp4
10423040,360p,https://us-xpc11.xpccdn.com/5cc1bc73b3677.mp4
10594280,1080p,https://tencent-xpc5.xpccdn.com/5dcfdaaee655d.mp4
10594280,720p,https://tencent-xpc5.xpccdn.com/5dcfdaaf03813.mp4
10594280,360p,https://tencent-xpc5.xpccdn.com/5dcfdaaf3efee.mp4
10818243,1080p,https://us-xpc11.xpccdn.com/5eedc3e3e0f14.mp4
10818243,720p,https://us-xpc11.xpccdn.com/5eedc3e406d38.mp4
10818243,360p,https://us-xpc11.xpccdn.com/5eedc3e4450b1.mp4
10922400,1080p,https://us-xpc5.xpccdn.com/9120263d-1688-48bc-8629-e7f023203a62.mp4
10922400,720p,https://us-xpc5.xpccdn.com/edb8f177-b499-406f-9969-515ab5cb10c7.mp4
10922400,360p,https://us-xpc5.xpccdn.com/c1feec9c-4638-4f37-82c5-ec5d5505358d.mp4
10848980,1080p,https://us-xpc5.xpccdn.com/5f0d793ad4f9c.mp4
10848980,720p,https://us-xpc5.xpccdn.com/5f0d793aed48a.mp4
10848980,360p,https://us-xpc5.xpccdn.com/5f0d793b19ab0.mp4
11899613,4k,https://us-xpc11.xpccdn.com/689aa6b0-2b67-45c7-89fc-6abb5b1da67c.mp4
11899613,1080p,https://us-xpc11.xpccdn.com/5abc022d-a218-4a92-900a-2b94e87b9ee1.mp4
11899613,720p,https://us-xpc11.xpccdn.com/8ac7eff3-f31d-44b1-bcf9-ad64594697cc.mp4
11899613,360p,https://us-xpc11.xpccdn.com/22629aed-1d8f-49d4-a33c-6ee2b5688852.mp4
10660032,1080p,https://us-xpc5.xpccdn.com/5e26d66a7d0ff.mp4
10660032,720p,https://us-xpc5.xpccdn.com/5e26d66a9050d.mp4
10660032,360p,https://us-xpc5.xpccdn.com/5e26d66abcf61.mp4
11541956,1080p,https://us-xpc5.xpccdn.com/7fded980-3900-4296-b0a3-550304ed1342.mp4
11541956,720p,https://us-xpc5.xpccdn.com/f43d40de-013a-43d1-a626-7983d32ff609.mp4
11541956,360p,https://us-xpc5.xpccdn.com/c298bf94-a6d3-4e83-b8eb-dd9192d421e6.mp4
10499406,1080p,https://qiniu-video0.xpccdn.com/5ac9b942b71c5.mp4
10499406,720p,https://qiniu-video0.xpccdn.com/5ac9b942cf396.mp4
10499406,360p,https://qiniu-video0.xpccdn.com/5ac9b9434bd6f.mp4
12134000,4k,https://us-xpc5.xpccdn.com/83d6a020-d1f4-41b4-b81c-469129aa6c96.mp4
12134000,1080p,https://us-xpc5.xpccdn.com/6fa6805d-27bd-46e5-a546-748d2cd1c5ec.mp4
12134000,720p,https://us-xpc5.xpccdn.com/e83f1b8d-bc94-4620-880d-cf825b164460.mp4
12134000,360p,https://us-xpc5.xpccdn.com/6a816008-5c82-41e2-8e92-1248ebab6b22.mp4
12110023,4k,https://us-xpc5.xpccdn.com/71ab1979-e7c1-4966-bf77-551d4a2ac13f.mp4
12110023,1080p,https://us-xpc5.xpccdn.com/60760592-c3cb-47c5-bcc5-14703ea9a940.mp4
12110023,720p,https://us-xpc5.xpccdn.com/9b06dcff-3119-4f0f-bd7c-dacb2937d6e0.mp4
12110023,360p,https://us-xpc5.xpccdn.com/e4ce3702-ee52-4f10-9270-0c2e30d2e0fa.mp4
10472993,1080p,https://tencent-xpc5.xpccdn.com/5d15ab3ee72c8.mp4
10472993,720p,https://tencent-xpc5.xpccdn.com/5d15ab3f18e60.mp4
10472993,360p,https://tencent-xpc5.xpccdn.com/5d15ab3f4a885.mp4
116152,1080p,https://tencent-xpc5.xpccdn.com/5a5c80ccb73c3.mp4
116152,720p,https://tencent-xpc5.xpccdn.com/5a5c80ccc8260.mp4
116152,360p,https://tencent-xpc5.xpccdn.com/5a5c80cce5d25.mp4
12009230,1080p,https://us-xpc5.xpccdn.com/e6eb2c73-4be1-4ee5-8a86-bd47530e4c69.mp4
12009230,720p,https://us-xpc5.xpccdn.com/0fff7549-638e-4ae6-af06-308df3a54a46.mp4
12009230,360p,https://us-xpc5.xpccdn.com/a7fdddcb-4def-4f72-b8a8-9b8727f846bd.mp4
12288981,720p,https://us-xpc5.xpccdn.com/d424b3dd-4e83-4af6-8668-23e619302e77.mp4
12288981,360p,https://us-xpc5.xpccdn.com/876e518a-43b9-467f-aaed-321d854694c2.mp4
11843923,720p,https://us-xpc5.xpccdn.com/1ec557bd-bf95-48e6-a0b3-2639fc694cea.mp4
12512923,1080p,https://us-xpc5.xpccdn.com/e5e66fde-f4ed-4505-bd42-ba15b46348cc/ed68c996-b5d7-4cf4-a31d-e2f6d4784ccf.mp4
12512923,720p,https://us-xpc5.xpccdn.com/e5e66fde-f4ed-4505-bd42-ba15b46348cc/6c6dd0e1-bb3e-4fd3-8525-e7a77deac2dc.mp4
12512923,360p,https://us-xpc5.xpccdn.com/e5e66fde-f4ed-4505-bd42-ba15b46348cc/66313d1c-f942-449c-b6ff-8ca5c0f5c582.mp4
12518458,1080p,https://us-xpc5.xpccdn.com/b403e7e2-543e-4d0d-be4b-7b1074a06e82/de533324-17c3-4b0b-b0e1-f29a3522930b.mp4
12518458,720p,https://us-xpc5.xpccdn.com/b403e7e2-543e-4d0d-be4b-7b1074a06e82/ab98e8fe-fce6-4a9a-8d82-10b871fcaa4e.mp4
12518458,360p,https://us-xpc5.xpccdn.com/b403e7e2-543e-4d0d-be4b-7b1074a06e82/3c00bb2d-35a4-4cec-be22-e32e62e4ba4a.mp4
12434375,4k,https://us-xpc5.xpccdn.com/d34006d6-634f-49b4-8989-7ca8a635594b.mp4
12434375,1080p,https://us-xpc5.xpccdn.com/f9194670-ec6c-458b-b297-cb57e4c02996.mp4
12434375,720p,https://us-xpc5.xpccdn.com/c0e726ca-e864-47ef-b2cb-81d34cd3475a.mp4
12434375,360p,https://us-xpc5.xpccdn.com/ba32926f-ef07-41b2-96b8-54c5445454ec.mp4
11261892,1080p,https://us-xpc5.xpccdn.com/5d70342a-6c2a-4969-9ded-9a63ae4b1758.mp4
11261892,720p,https://us-xpc5.xpccdn.com/d29cc0d2-3071-4cf6-a851-6192050dce6b.mp4
11261892,360p,https://us-xpc5.xpccdn.com/4a653e5d-049c-495b-98f1-d6f5395e5acf.mp4
12193260,4k,https://us-xpc11.xpccdn.com/61cbdb6a-7706-4887-a76a-8ce8123d11d9.mp4
12193260,1080p,https://us-xpc11.xpccdn.com/4a01a9f0-5f23-4a9b-9b9d-e4b0bab503cc.mp4
12193260,720p,https://us-xpc11.xpccdn.com/dccbfe3a-b6ec-4fab-a590-69dec2709c8a.mp4
12193260,360p,https://us-xpc11.xpccdn.com/6eae8cff-b51f-4c6c-b468-c06f702ea496.mp4
11690495,1080p,https://us-xpc11.xpccdn.com/8b309737-ae3d-49d4-aa19-5a7b2ad62f5f.mp4
11690495,720p,https://us-xpc11.xpccdn.com/f5397722-c6d0-4689-8628-723f0d79763d.mp4
11690495,360p,https://us-xpc11.xpccdn.com/93a469bb-cb09-4f16-a65a-ee0b91c4094e.mp4
12435383,1080p,https://us-xpc5.xpccdn.com/93e5a997-2433-4903-96fe-6d779893a85d.mp4
12435383,720p,https://us-xpc5.xpccdn.com/30994c39-7ba3-48c4-82bd-4de8abec56c1.mp4
12435383,360p,https://us-xpc5.xpccdn.com/3f00615b-d148-4c4e-9fbb-a5ba39901ee5.mp4
12107964,1080p,https://us-xpc11.xpccdn.com/f7eaf962-2a3f-4a77-9b97-1726fc4485bc.mp4
12107964,720p,https://us-xpc11.xpccdn.com/d776fcd8-b5ad-43f0-9683-95da64aa5743.mp4
12107964,360p,https://us-xpc11.xpccdn.com/7fc08df9-3728-4550-949e-628623a45609.mp4
11074380,1080p,https://us-xpc5.xpccdn.com/c8e4e867-002b-4459-bf88-eb9d8bdb8a12.mp4
11074380,720p,https://us-xpc5.xpccdn.com/ad16ef45-2581-4e34-9fef-7f847b1f398d.mp4
11074380,360p,https://us-xpc5.xpccdn.com/9abcde0c-96b3-4ba2-bfc8-19b82b39026e.mp4
12396433,1080p,https://us-xpc11.xpccdn.com/23501d19-cbe6-493c-848f-ce93fb104b85.mp4
12396433,720p,https://us-xpc11.xpccdn.com/5b9281d9-fca6-4c07-a572-9bd9a10f58d5.mp4
12414444,1080p60,https://us-xpc5.xpccdn.com/83efe085-3dad-4ba7-a0ee-c334e08c6d51.mp4
12414444,720p,https://us-xpc5.xpccdn.com/41d11a98-e054-45ca-9bd5-a552d3c8fd14.mp4
12414444,360p,https://us-xpc5.xpccdn.com/a66d77e1-05b3-456f-aacc-42e623f248ec.mp4
10713681,360p,https://qiniu-v0.xpccdn.com/5977d97fec96b.mp4
12323556,4k,https://us-xpc5.xpccdn.com/22e519be-ed8a-49c0-b1d7-836f4cc3949b.mp4
12323556,1080p,https://us-xpc5.xpccdn.com/8ef750b2-ba4f-44ea-9473-ede38047a710.mp4
12323556,720p,https://us-xpc5.xpccdn.com/c6a2f5db-6acd-4f28-ab3d-2e9dc8e58881.mp4
12323556,360p,https://us-xpc5.xpccdn.com/233a3bea-6829-489d-9fb2-f9e2c9c42606.mp4
12420955,4k,https://us-xpc5.xpccdn.com/1caa4dd0-52bc-4d86-a214-8892dd3e66d2.mp4
12420955,1080p,https://us-xpc5.xpccdn.com/cbebcda0-65bf-454d-bbe5-3b43b2325855.mp4
12420955,720p,https://us-xpc5.xpccdn.com/92ec5376-b78b-487b-b5e3-a07a6739f7e1.mp4
12310266,1080p,https://us-xpc5.xpccdn.com/e77b359a-ad6f-4d9e-b515-4919df585df3.mp4
12310266,720p,https://us-xpc5.xpccdn.com/e912af74-31fe-4ed7-b468-f07fdf23bee4.mp4
12310266,360p,https://us-xpc5.xpccdn.com/635cd984-48c0-4de8-a672-cb285db5cc4b.mp4
10712652,360p,https://qiniu-v0.xpccdn.com/597783b3e1d36.mp4
12493277,4k,https://us-xpc11.xpccdn.com/b27e2aff-53b2-4519-a2f0-69c6dd387211.mp4
12493277,1080p,https://us-xpc11.xpccdn.com/bea7da58-c947-4004-84a3-873e2d77c6cd.mp4
12493277,720p,https://us-xpc11.xpccdn.com/8c7c3c9a-5602-4e49-9a9e-2550ffc11a55.mp4
12493277,360p,https://us-xpc11.xpccdn.com/33d9311c-5cb5-4ed4-8284-013869eabe1b.mp4
10903035,2k,https://us-xpc11.xpccdn.com/a6a109e8-2ab6-4030-9c5a-ad3004e569c0.mp4
10903035,1080p,https://us-xpc11.xpccdn.com/2666ad96-ecb3-4da5-a65b-b6af24e384f4.mp4
10903035,720p,https://us-xpc11.xpccdn.com/dc2bbed5-225a-4322-acd2-9eea14bdabac.mp4
10903035,360p,https://us-xpc11.xpccdn.com/68db1a49-ea27-4a35-8de6-f33589b947da.mp4
11883191,1080p,https://us-xpc5.xpccdn.com/cc4c2571-d80a-4a95-a544-f80599066068.mp4
11883191,720p,https://us-xpc5.xpccdn.com/6179f8a8-6fce-4921-bfb2-47218bed7161.mp4
11883191,360p,https://us-xpc5.xpccdn.com/4f6b264b-01c8-41e9-8bd6-508cb2c60379.mp4
12511008,4k,https://us-xpc5.xpccdn.com/542722fe-fd7c-48bd-a5e3-09b7f3a48eb6/0f4ce42b-6069-4d67-8fa5-45fe829b4fbd.mp4
12511008,1080p,https://us-xpc5.xpccdn.com/542722fe-fd7c-48bd-a5e3-09b7f3a48eb6/532ccf20-0b14-457c-adfe-c879a61b0f08.mp4
12511008,720p,https://us-xpc5.xpccdn.com/542722fe-fd7c-48bd-a5e3-09b7f3a48eb6/a99df12b-5396-4cdd-b20f-f40ebb2466c1.mp4
12511008,360p,https://us-xpc5.xpccdn.com/542722fe-fd7c-48bd-a5e3-09b7f3a48eb6/3a016505-aca5-4d96-b26e-728e068c5d38.mp4
10719466,1080p,https://qiniu-video0.xpccdn.com/5cbfe8e24cbae.mp4
10719466,720p,https://qiniu-video0.xpccdn.com/5cbfe8e27cae0.mp4
10719466,360p,https://qiniu-video0.xpccdn.com/5cbfe8e2b9a39.mp4
12257169,1080p,https://us-xpc5.xpccdn.com/359ba509-56df-41dc-85f7-a553fa370dcb.mp4
12257169,720p,https://us-xpc5.xpccdn.com/b3304455-6437-449b-ad39-63a17e020d78.mp4
12257169,360p,https://us-xpc5.xpccdn.com/55128ce7-0c9f-4248-bad7-f43dd6dc8d32.mp4
11176941,4k,https://us-xpc5.xpccdn.com/12d1bc11-e88f-4d5d-bda6-f15111a25788.mp4
11176941,1080p,https://us-xpc5.xpccdn.com/8a14f9d7-0518-487c-ad1f-6468d8ad26a8.mp4
11176941,720p,https://us-xpc5.xpccdn.com/84fb64d2-6463-4d55-80e1-f48e406228aa.mp4
11176941,360p,https://us-xpc5.xpccdn.com/7e809de4-011d-4e71-a151-2ceeac97c07d.mp4
12324757,1080p,https://us-xpc5.xpccdn.com/0968ff50-c4ef-4ed0-be00-b4ad4065d89f.mp4
12324757,720p,https://us-xpc5.xpccdn.com/e7583e6b-da92-400e-bdf7-e0f26e739d99.mp4
10994269,1080p,https://us-xpc5.xpccdn.com/36f71bba-7ec8-480b-9843-94a7295384d6.mp4
10994269,720p,https://us-xpc5.xpccdn.com/54d90e76-04cc-42cf-8e89-206dc0851129.mp4
10994269,360p,https://us-xpc5.xpccdn.com/5b775ac7-95fe-42ea-8c24-63ef906d0ace.mp4
12331940,4k,https://us-xpc11.xpccdn.com/79835caa-25c9-47ae-bf33-769cfbedb8f7.mp4
12331940,1080p,https://us-xpc11.xpccdn.com/76e4d772-9d1b-441d-b9f0-c3dcaea2f2d0.mp4
12331940,720p,https://us-xpc11.xpccdn.com/f79736d9-aaf0-41fa-995d-034327b7274e.mp4
12331940,360p,https://us-xpc11.xpccdn.com/d119841e-86f4-4753-a613-f220daac478e.mp4
11745293,4k,https://us-xpc5.xpccdn.com/92d4ac37-9f9c-40cf-a8e1-b7d4b95c3c9c.mp4
11745293,1080p,https://us-xpc5.xpccdn.com/d68c056b-8271-4de8-990f-0082bab3f21a.mp4
11745293,720p,https://us-xpc5.xpccdn.com/65337aaa-e489-42b7-996f-20eb401598df.mp4
11745293,360p,https://us-xpc5.xpccdn.com/8fe555b9-8d6f-4f85-8648-6d7816480b85.mp4
12580444,2k,https://us-xpc5.xpccdn.com/8b04cc4e-ed22-4e6b-b2ea-0dcb608e57aa/29b11000-1ad1-4549-9c23-16b6382073a9.mp4
12580444,1080p,https://us-xpc5.xpccdn.com/8b04cc4e-ed22-4e6b-b2ea-0dcb608e57aa/683926d6-0ab4-4f9d-9046-d49df0f23d2b.mp4
12580444,720p,https://us-xpc5.xpccdn.com/8b04cc4e-ed22-4e6b-b2ea-0dcb608e57aa/2277d2a8-c049-491a-982d-21d9caea135c.mp4
12580444,360p,https://us-xpc5.xpccdn.com/8b04cc4e-ed22-4e6b-b2ea-0dcb608e57aa/c8ab761a-1303-4e05-ae8a-e8526acfac0a.mp4
12342605,1080p,https://us-xpc5.xpccdn.com/13c08aa7-1caf-4a89-852e-2834082df1bf.mp4
12342605,720p,https://us-xpc5.xpccdn.com/fd8f2b40-fdc1-4071-85d0-8d24f39e6e59.mp4
12342605,360p,https://us-xpc5.xpccdn.com/c04f79e9-6c3b-4916-936a-ad70e4baa333.mp4
10711929,1080p,https://qiniu-v0.xpccdn.com/5976b51ee0f62.mp4
10711929,720p,https://qiniu-v0.xpccdn.com/5976b5202c510.mp4
10711929,360p,https://qiniu-v0.xpccdn.com/5976b5236ee06.mp4
12446771,1080p,https://us-xpc5.xpccdn.com/91e61460-4665-40a0-b90a-ae6c843628ce/83e8883a-5e5a-462d-9ae8-40128081be2d.mp4
12446771,720p,https://us-xpc5.xpccdn.com/91e61460-4665-40a0-b90a-ae6c843628ce/48809d7a-7339-4efe-80c6-7520d0948d25.mp4
12446771,360p,https://us-xpc5.xpccdn.com/91e61460-4665-40a0-b90a-ae6c843628ce/d8cd60dc-b486-4fad-a459-7eef7e579853.mp4
10719854,720p,https://qiniu-video0.xpccdn.com/5d7db4e9e5324.mp4
10719854,360p,https://qiniu-video0.xpccdn.com/5d7db4ea34bf1.mp4
10900728,1080p,https://us-xpc5.xpccdn.com/2ae260c6-da98-4972-862f-b354ae5de57b.mp4
10900728,720p,https://us-xpc5.xpccdn.com/2813fc30-567d-49b1-84a5-10f90991cbef.mp4
10900728,360p,https://us-xpc5.xpccdn.com/b050ab73-9d43-4f97-9965-3ef9e63e52e7.mp4
11971291,720p,https://us-xpc5.xpccdn.com/ce423bdb-2c0f-491f-b504-c99d1a4a94a2.mp4
11971291,360p,https://us-xpc5.xpccdn.com/f88dd900-46e7-4061-af9b-443d0e118041.mp4
12559203,1080p,https://us-xpc5.xpccdn.com/2de41616-f6a6-4cd2-8075-515117bdec07/311fa20c-b0f2-4fdb-bbf8-ce4feb71975c.mp4
12559203,720p,https://us-xpc5.xpccdn.com/2de41616-f6a6-4cd2-8075-515117bdec07/f4fd5778-a1d6-44cd-b924-9bff86065398.mp4
12559203,360p,https://us-xpc5.xpccdn.com/2de41616-f6a6-4cd2-8075-515117bdec07/cdcbdd84-fdcb-499a-b167-a500315db9a3.mp4
12304461,1080p,https://us-xpc5.xpccdn.com/50194a79-5a80-4e00-b1ae-95ad29dc9f2f.mp4
12304461,720p,https://us-xpc5.xpccdn.com/9d1ebc8f-4359-4932-8bf2-677dc7644a63.mp4
12304461,360p,https://us-xpc5.xpccdn.com/5beff2b8-2b8c-4511-b94f-2cfda374859b.mp4
11828614,1080p,https://us-xpc5.xpccdn.com/98535c5a-b2ea-48b6-a745-6d5c9773cc71.mp4
11828614,720p,https://us-xpc5.xpccdn.com/140bb1ba-e358-4079-aa44-2e2e70c71a96.mp4
11828614,360p,https://us-xpc5.xpccdn.com/cd825b28-fbfd-4156-89a0-d4e04b1eb6b5.mp4
12323956,1080p,https://us-xpc5.xpccdn.com/281d3a6d-2ac1-46a2-bac7-b8b167fecec0.mp4
12323956,720p,https://us-xpc5.xpccdn.com/46b9f067-8f5a-4a42-85d9-ac48be79721a.mp4
12323956,360p,https://us-xpc5.xpccdn.com/696ec674-db9e-42c9-8fb1-76646cdf1060.mp4
11458664,1080p,https://us-xpc5.xpccdn.com/9327f6bd-154c-4b2b-9770-3f6698da82f4.mp4
11458664,720p,https://us-xpc5.xpccdn.com/a1fe9b7f-e4cc-4a43-a52e-4d86aaf97397.mp4
11458664,360p,https://us-xpc5.xpccdn.com/dfa132fa-4bd4-4daf-9223-653413aac9c7.mp4
12254833,4k,https://us-xpc5.xpccdn.com/4547a5cf-86fd-4852-8f87-1903a971f81d.mp4?Expires=1688646272&Signature=afYDUbwe8AQDGe0KmMrKNdL3xtQ%3D&UCloudPublicKey=TOKEN_e1897405-d3af-493b-b5a6-2bed66aae03d
12254833,1080p,https://us-xpc5.xpccdn.com/2b4fafe8-a9c2-4098-a514-23c08951ccf9.mp4
12254833,720p,https://us-xpc5.xpccdn.com/70902e2d-586d-4899-a345-952b5dbe99ef.mp4
12254833,360p,https://us-xpc5.xpccdn.com/9584b014-d5f8-4de8-b4ca-227a6dc0ca00.mp4
12101867,2k,https://us-xpc5.xpccdn.com/2e76095a-da0e-4a0e-928a-4e5f9a59c0bd.mp4
12101867,1080p,https://us-xpc5.xpccdn.com/de35dc1c-7ddf-49a7-b028-e3d72388f468.mp4
12101867,720p,https://us-xpc5.xpccdn.com/0d872480-6a1c-4b70-bf0b-329f835b40c5.mp4
12101867,360p,https://us-xpc5.xpccdn.com/37425fae-8372-4c81-9513-482e2338c822.mp4
12326373,1080p,https://us-xpc11.xpccdn.com/eaf88074-238a-48ae-b032-16f9320e96d4.mp4
12326373,720p,https://us-xpc11.xpccdn.com/09a440e2-2d9e-491e-aef0-5d4640165b14.mp4
12326373,360p,https://us-xpc11.xpccdn.com/9b96785b-dcee-4477-b8b1-2fc270a89777.mp4
12524837,4k,https://us-xpc5.xpccdn.com/1f5149ca-05e1-4684-8ea7-1627699a52af.mp4
12524837,1080p,https://us-xpc5.xpccdn.com/a8239228-1ec5-4114-99b3-71d75b4eb93f.mp4
12524837,720p,https://us-xpc5.xpccdn.com/6ef4fed6-f6cd-4aea-a6e7-2f4506c95690.mp4
12524837,360p,https://us-xpc5.xpccdn.com/58b14dbf-966a-4f92-add5-cb45b6c6e606.mp4
11455620,720p,https://us-xpc5.xpccdn.com/725865fe-b763-4aff-b96b-352a79f75de9.mp4
11455620,360p,https://us-xpc5.xpccdn.com/51db1232-20dc-4386-b672-1e755e2ce836.mp4
12290466,1080p,https://us-xpc11.xpccdn.com/5c461c3d-04c5-4bdd-adfd-e4b8b474c73b.mp4
12290466,720p,https://us-xpc11.xpccdn.com/d787ffdd-9b19-460f-a139-bf78b80e85f3.mp4
12290466,360p,https://us-xpc11.xpccdn.com/9805283a-e935-4918-ae82-e9519ada6dcb.mp4
12085505,1080p,https://us-xpc5.xpccdn.com/2be52499-2b02-4f44-acbb-bdf0b4ec6e88.mp4
12085505,720p,https://us-xpc5.xpccdn.com/9a9cc89a-b6be-4cc2-81b9-890b96672d39.mp4
12085505,360p,https://us-xpc5.xpccdn.com/83fe888c-9151-406c-b935-85278adee046.mp4
11302715,1080p,https://us-xpc5.xpccdn.com/f3ec83e2-e89b-4582-a967-a9296c7fd7ab.mp4
11302715,720p,https://us-xpc5.xpccdn.com/56d1b8fd-c41e-415c-be7a-d57904502fe1.mp4
11302715,360p,https://us-xpc5.xpccdn.com/30c873cd-9e55-47a6-8754-91f92e616612.mp4
12510586,2k,https://us-xpc5.xpccdn.com/80ef23e4-44c0-4a32-bff5-acd6b619dfbb.mp4
12510586,1080p,https://us-xpc5.xpccdn.com/b30a1d24-ec28-4369-a26a-59f1773ea088.mp4
12510586,720p,https://us-xpc5.xpccdn.com/c2d49b89-99aa-4e20-938f-58a45a94d381.mp4
12510586,360p,https://us-xpc5.xpccdn.com/2b1dee01-da60-47d8-b5ad-5cc2c9b4288a.mp4
12067123,1080p,https://us-xpc5.xpccdn.com/48045d51-be52-4191-bdb3-4e80b8bb8010.mp4
12067123,720p,https://us-xpc5.xpccdn.com/b5ba4454-4cc7-478c-8fcf-b80ec4247f48.mp4
12067123,360p,https://us-xpc5.xpccdn.com/12766e6b-670e-4e03-9add-541b28699dda.mp4
10716026,720p,https://qiniu-v0.xpccdn.com/5978f066e7d55.mp4
10716026,360p,https://qiniu-v0.xpccdn.com/5978f06c8a17b.mp4
